equal_weight,markowitz,naive_risk_parity,hrp_style_deprado_nrp,hrp_style_corr_ew_nrp,hrp_recursive
3.197222229415292,3.2173058898280655,1.9200248984151385,1.2837052558856923,1.8797853438372634,1.844197313265408
2.229064133196423,4.826300765834416,1.9304264442827954,2.2315771778483473,1.0603183547323078,2.345563601696828
2.66581236952627,3.641995194903214,1.6194286734328016,1.226779226934172,1.781232742415306,1.3142176041457132
1.667304089717653,3.339112139423613,1.8202740801471622,2.4172985378281235,1.1821028729768808,1.7859865728648472
1.5563466265850654,2.892074846416146,1.7736987842741514,1.3975724472464386,1.8972279652034754,1.6664440521116999
2.371997652398032,1.8380298592676958,1.848346446578228,1.9841700715590411,2.0233919323318634,1.957600248548171
1.3682690165289475,5.19397250570483,1.7052611316012982,1.8440585992831122,0.9335544866081256,2.5070885942361105
2.0541387821421897,3.8419485956899893,2.034495990521549,1.5869321640150522,1.6394259701819076,2.149649610637868
1.8716947064960519,2.92731063163031,2.455431870435612,1.8430294594985195,1.7255174122015928,1.9829512838016783
2.6716327288441835,2.7240874574634253,1.6824267807519662,1.7638317670491421,1.1851774351128581,1.7446957968561025
0.860584331638092,2.8088401280103605,1.5723690551967322,1.571761620248013,1.2679130576348483,0.9757531808048667
2.3005261145059483,2.9873643815914406,1.0441318558965809,1.372628302887724,1.36520810002882,1.7658386815623945
1.4155259600705523,2.586180914315081,1.9072433885496145,1.6023228252712496,2.3171661503119947,1.4735267070005627
1.7924203614603178,2.9072904433122324,2.3396563036546962,1.9218187317207012,1.341134456720022,2.0750284764657048
1.2291481898248715,2.221727982851088,2.2254720712123275,1.4938799196282198,1.8984455249056729,1.6758719488316827
2.8271226463375663,1.9072182951781775,2.285037249571737,1.4322327101499857,1.5445889436183826,1.7568295284580717
2.369667633264123,3.5917660507074864,1.5654826095076904,2.2526579462893097,1.130695960075601,1.7537502534284526
2.0110935204913702,2.379781631572846,1.7945072352330091,1.2063185421487415,1.5210559322224861,1.2435849010297724
1.5713627814819136,2.9220639388962892,1.4395449738918167,2.241389962036569,1.2450106206995968,1.8732720737690511
2.217185024264678,4.261211782167244,1.3831411995382834,2.8409513252419374,1.1637290500886646,1.5189610390459918
2.3031140991042096,4.066414865883354,3.4931044830474427,1.3729679207395427,1.2742898547001231,2.09400489526792
1.9879696029917044,3.320400693918132,2.314655434094069,1.4641760185437542,1.268658776195546,1.8428603347408585
1.502591639614348,2.7422832071913987,1.9671381404487656,1.7513595989945625,1.968145654352685,1.8579849626879303
1.2357572564465678,2.471172774532323,1.449777327422813,1.5674785893399523,2.8777176795481174,1.47276355839321
0.9980936477310102,2.665992387323259,1.9761749071297812,1.2096051520604942,1.529528629951514,1.560439707972237
1.6636512863642625,2.3471559017271497,1.8581644372815973,1.4306799222613547,2.4203261058134937,1.5025179382176113
2.1242460164562984,3.212151989411173,1.8336982229721313,1.5632319739994422,1.3423377090712816,1.9170873285889436
1.3212631414810747,3.8579096102788446,1.245964094017748,2.036898695822272,1.4035694903988218,2.520603328321045
1.9686059626739303,2.8506792585116085,1.6516360291090841,1.247946820985576,1.2666928302892169,1.3110972125101912
1.8892355156709026,4.671802756425858,1.9886976933543978,1.6959435677718262,1.7388370670864572,2.0932222195476986
1.4385034845113522,3.617753342926433,1.606721262720791,1.6753117628697989,1.4861053049964645,1.831345576567418
3.4341684610214487,2.72032233634886,1.9840966675023977,0.9728742314011064,1.2637799285572744,1.676088702218014
1.7365763283121558,3.0854979307448085,2.1868096040576215,1.0458787845603579,1.269314682794387,1.6657301331513539
1.82445677914165,3.361716720755177,1.6395841779956084,1.9800303366972722,1.4826471698347683,2.2363005371610924
1.552631930888846,3.595616748630783,1.9051058119758721,1.5447031500823523,1.7448533651419045,2.017056317071432
2.7349688152343403,3.150412345821663,2.2512973293078424,1.6161550695604718,1.3901775722243495,2.576954799403965
1.5474160161757147,2.60749674821251,1.9561897511544815,1.969993963249669,1.7153388043491575,1.2971425547844742
1.8388692961561612,3.694855077642361,2.2609586941503923,2.2224257383871215,1.9771699821258661,1.3866109504338355
2.108649227647504,3.426772660520733,2.3578053971556896,1.3268466455164376,1.4323969818415483,1.6012901932677508
1.616677983261649,2.525569288223446,1.6441095585751193,2.3291005515310523,2.426078175192765,1.1726784793434946
1.569008821226679,3.480323028889713,1.4445411720102215,2.0206649406415935,1.6452712664042444,1.331277139415715
1.4849235732063786,3.003435376151421,1.8357865596448857,1.4054984282697212,1.8366075110632725,1.6631952387697782
1.959813260923097,2.833465144349562,1.3222867302991526,2.5488766216953733,1.326858485275588,1.8881486640031844
2.0018962926013986,4.475499983717928,2.9596272957703618,1.6287180044194058,1.8293207919328438,1.2435199894325997
1.1300066642099074,2.4132913849527395,2.3192252332655467,1.6176167018102314,1.9183178195407087,1.747755297072851
1.5393528157821557,4.644599824497816,1.3324471457978777,2.0724129494957433,1.163928739186716,1.6392392088256165
1.707657336058201,2.6610926053005253,2.2691719984682472,1.4638469226757957,1.5850452544552383,2.744556048253366
2.3365889865819454,2.9401472026441358,1.3120556106696828,1.6058009520351832,1.7207702219541314,1.4960024070381515
3.1683528089773008,2.963314800983497,1.639754143424599,1.9317027895383918,1.5311686083551443,1.6419336743721795
1.676645243421288,3.306886906898868,1.2071010809425047,1.8752564082669725,1.8727127377424388,1.3267239009373941
1.472971476380382,2.7590677205625016,1.5463770939874497,1.8358751337190269,1.483630717646401,1.684618687244662
1.4875704259059426,4.236614282249589,2.8214955413485434,1.8640662118706066,1.921895141608108,1.7145484278115366
1.456495833574834,3.67339484895935,1.6237042682235163,1.5859910341172858,1.7544492466567911,1.3471957224365734
1.808468285113018,4.0184538652864195,1.739853622295275,1.8510600659982746,1.0101106715097599,1.7427145894566503
1.8592482697613624,3.085818660492537,1.3167854103953855,2.137889820865243,1.9259378044949909,1.5361791321721703
1.6651864873796538,2.6318900866151753,1.7027566988586496,1.2442402882267423,1.763003284801278,2.020166369640046
1.5444385387845072,2.7218969172788374,1.6941313317586477,2.156223165141131,1.3263908716565194,1.9006829887597376
2.589539261563627,3.4335184868118156,1.881407887112549,1.6976486329744547,1.4731405763992615,1.6387194437623585
1.5672933369465174,3.705125163786519,2.169348226569678,2.9002138057503513,1.1544531797366466,1.6962366674626508
1.1037635489348467,3.7974745493622324,2.0207756446343117,1.8395335892170745,1.5946828461884,1.480393641584887
2.162678714267557,3.8178028768563355,1.4627808556508972,1.2351770869328464,2.0011988209986695,1.783809264135424
2.194997961477341,2.7887612230270737,1.5333963223325437,1.836226713514874,1.6285194483011085,1.5344837284255766
2.323591547874436,2.0322506055380454,1.3155159006124213,1.5924413010080638,1.5273969244925396,1.505584842969601
1.1478514275793705,2.8946931064678028,2.3641555409571278,1.5334837577092442,2.8533300966939343,1.7785533963466678
2.3448478288301584,3.1708318788397536,1.5827958166337714,1.2775102117066395,1.3759185428687573,1.4163650747793985
2.530377697536463,3.2972260155854394,1.353396347709999,1.4753045618030065,2.72725412440312,1.8464364924351637
1.8606713570576912,6.477992382081816,1.8285293077022815,1.555960698306753,1.5804555773759021,1.7194807650142656
1.6547264357609859,3.1665924494435003,1.8976297361967611,1.861722262537448,1.650139461089911,1.9444080757391256
2.0043986768173885,2.6421879532865766,2.642504839220834,1.683445418408319,1.8044595752516701,1.6004025188701179
1.3930684501993569,2.8933716167353967,1.5313766087338119,2.3669984249687324,1.462700482292586,1.1250300722507338
1.8378047912301927,4.002803583090072,1.0051427692199975,1.9160257025958873,1.7400046957472248,1.9004632561592194
1.8458119355204199,2.648901194434461,2.298990931885317,1.6402099197791682,1.5367702300235104,1.8456989246919713
2.0868156665099256,2.9043199155327906,2.361476569304917,1.4147081613923438,1.5984744425427242,1.3032606296270905
1.9621281681532807,3.0208485844048822,1.2826918808656926,1.605198509047046,1.2756088273901327,2.0320937988534435
1.2370464389698248,2.7300191600623327,2.673179891536528,2.9282526422756674,1.665142643830984,1.4972795207550849
2.269373852368202,3.5350185454707916,1.6250789017234861,2.09384241611503,1.303442763748517,1.5298135378673854
1.516269583065365,2.665174970396952,1.3017183362278448,1.5742237713798841,1.0877902352454552,1.7691674973698348
2.38870107550638,3.998469940339908,2.3090949914409418,2.176230020761188,1.6112821117528453,1.3799888535044285
1.605285939567857,2.9694062697333465,1.7753307824017146,2.4946420351764487,1.511984279387196,2.0661823833303217
2.073742711958038,2.9514785285154557,1.5334884901105186,1.9871756738094104,1.3202440566739708,1.7763146719994627
1.569421281370942,2.628350203246298,3.003740919101475,2.2320801929237355,1.8523441465211907,2.209949882099944
2.0055639816840825,3.195630043104797,1.3637761889126068,1.5802807231627838,1.1444538158669681,2.0998708303651497
1.8866073985405178,2.8339110438808968,1.8296623499417186,1.7781778967950277,1.1230012386360686,1.8710816446170861
2.1483302627572862,3.3654913988080044,2.201320151413988,1.7189321609995765,2.1338314060452555,1.793163266587731
1.2875702165930314,4.018597701328932,2.106081157575773,1.6453126824224213,2.535138963779212,1.62087710816076
1.2439394366109882,2.7779768043409248,1.6244771266482718,1.8810193033844835,1.623978855585533,2.0011054207976366
2.841484553871706,2.8082862909537187,1.358111239350854,2.0648784747821156,2.022489660747035,1.5158358900248052
3.424314804615901,2.399670665604565,1.1819494586481332,1.2347315725104773,1.7367326265333516,2.17593974473953
2.242314219990003,3.624418681659753,2.347633752319173,1.4842444888909903,2.3525301323511556,3.121251626840486
1.319072089271822,3.6158845882846986,1.4434781688849907,2.214244746851594,1.8291941726452776,1.634736587793087
1.458570014132933,3.429002636063121,2.3841575670046016,1.9303871163107045,1.8097053646663361,1.5664645164821613
1.5973975940329306,2.644729123826227,0.9628134305412412,1.606790179427178,1.753898366362672,1.54898276249591
1.8996880920359562,2.734749319215311,1.987137575194639,1.4445709918150422,1.5765738519164771,1.5341513600893502
1.4857945674090955,3.865697555356055,1.9464094904470883,0.9686267694494044,1.611720597103644,2.088441596014751
2.545947248095767,4.493512373007928,2.6214034745787242,1.4376020737668658,1.3607782101983052,1.9094330714799224
2.2523903402509404,4.316352908494621,1.4717690436205104,1.9295864577358244,1.6568898197855082,1.6404440296526865
1.373804459730248,2.8725852122716153,2.1705577624809655,1.7257295571024387,1.905602828877059,1.7905021112996353
2.843391549245114,2.284255079257674,1.5966845138042787,2.0814081712900645,2.037377062491921,1.3927717281903773
1.7070770426412385,2.986855318764332,1.4595605492072983,1.4500080879440536,1.1675725390225764,2.057548857279918
2.013731314917339,3.9179369558162596,1.9172882175798234,1.1545528678641235,1.543987811650454,2.2842022135638818
1.977998205938706,4.003097100816173,1.8551389402119274,1.5592667194708127,1.7429788432981617,1.533485754572481
2.05121015673878,2.9633844135973706,1.7181270823264319,1.6617589424896038,1.6314730495433358,1.835687807103431
2.755705874335496,3.542576465451986,1.7908393867216332,2.173361876887823,1.100030371792659,2.0342146994896737
1.5516518003131083,1.6679737066843061,1.843826986433316,2.819078581717574,1.7578441862067442,1.774911945619014
2.8797181468500024,3.3942748231813664,2.7645289738856644,1.4213437012452332,1.3244398111417643,1.568472905251819
1.6064109700519456,2.8349991057810393,1.9614461103146414,1.8551512921943556,1.6080253402500788,1.4618987563162766
1.5325877863540467,2.7634169766283283,1.7035687625062659,2.3673703337343404,1.2551382918183767,1.2852853618297615
1.9364126644003024,3.472184280851787,1.8213129079022519,1.6505828183618774,1.6959759592367931,1.5671667455548919
1.6289879914214045,2.69093267871,2.4276536388044034,1.4493309099327476,0.9466082449919556,2.209299941735896
1.8459165272314924,3.687663876291187,1.6953707974468508,1.3544809979857233,1.9056744790774622,1.2473194842452413
1.587766199948385,3.164085497347844,1.4109043085862034,1.6724644760022183,1.5078248331297595,1.036227708537489
2.2833970244462036,3.08077782889479,1.6334561485340502,1.9900705030972217,1.4438019682223695,1.652702526188727
2.1108568034617803,3.08473208245239,1.746552418466739,1.6574037087875468,1.1195673030066335,1.899503332866653
1.9946011539136317,4.021789073713575,1.5615273055873065,2.0266959172039107,2.6578859314025842,1.7161122209939284
1.707783239638111,2.896217848062533,1.790166581119577,1.9465465693586719,2.05891669918764,1.6291226634205782
2.9487703127270737,3.490590768981628,1.8543178510199991,1.6168186478168256,1.9494671110494877,2.171564720867385
2.3181703841866477,1.9978290322409982,2.112162361921985,1.3855316379800826,1.4846378618924143,1.7233155231598958
1.7338066245333583,2.8681679837611203,2.070439231873709,1.5028087057745572,1.5781355791634006,2.495961292046536
1.733038958227179,2.327319264261852,1.7635948595717306,1.5091852266727908,1.7002001602990764,2.0651961954951714
1.3674384436246116,3.2737010876090222,2.418874231567963,1.597797567599492,1.9304532645846642,1.614189941851153
2.611303778726963,3.518926800469351,1.3998718893032518,2.163524389732627,1.1263830554483263,1.5422334730047624
2.077576451961271,3.0392386329959846,1.482757279739245,2.984103946005615,1.8738233029325513,2.111747122281702
1.7759715297892777,3.4650975512962194,1.4050596659477532,1.7084161394176967,2.024548812539728,1.196325907664182
2.107809635520712,3.9040880385850367,1.9191265038127547,2.1585449943148443,2.0327255813486165,1.2953769131201607
2.5824613675501773,3.5776038750805177,1.4454276788425549,2.0650028677916867,1.0602954445639403,1.8339697417883531
2.4090733392582826,3.719985137755548,2.366280351896467,2.447156992856298,1.3921366762856884,1.563202339952738
1.6748451982588377,3.126121829619128,1.6507917696959356,1.9802841531857558,1.354559749567321,2.0325824752583554
2.245326355546441,2.616867755696205,1.8559362963180022,1.712643650874709,1.1501170335036701,1.9796408132028254
1.5906364213583548,3.488218507804143,1.660377481459312,1.8298339453441899,1.795919544770883,1.8083123531806602
1.7315850122237852,3.0765747972833752,1.8466517677257066,1.5991357297130473,1.500557596583254,1.6319929627983687
1.2297091811390881,3.6643532343599454,1.685432353373325,2.484920504037197,2.0756917047619154,1.623791243549003
1.3477434330585392,3.303624599926148,2.7275865885005444,2.0212732296980924,1.730049540751889,1.8994914430585612
2.126538402354634,2.796902365488566,1.3167214332037458,1.170579989725312,1.761107047523603,1.3156977631529363
1.829177401158641,3.1900555548458573,1.2242682432142884,1.4822092011720491,2.4737396958401994,1.4103499062092504
2.0180964204584955,3.5921900903862447,2.922794227394834,1.8012471738110751,2.4462312566179514,2.2312835706297363
1.7959772664006863,2.5683464176952775,1.819258273180451,1.6753864701789314,1.215201316164474,1.6820414879737837
1.7670805197095392,2.629405537633964,1.3537537368637858,1.1707142388291574,1.9697789945476265,1.065361527207176
2.1565038725777144,2.8727855340064745,2.4606586068348575,2.025605399305278,2.057365417441191,1.3648580805019923
1.6778747898427306,3.0218193593623885,2.350979433372864,2.0078248038401507,1.6729714513376162,1.9557760825957364
3.149064158996518,2.642311223388147,2.215836504795265,1.7009832394422402,1.1909983455552813,2.0725783762663266
1.2392295483269389,3.7563782873097726,1.7834924979533573,1.502959842013676,1.2925836367927825,1.5889389017448212
1.8328375843021765,4.613341094100546,2.5315775042383613,1.5434821790634146,1.474436510180008,1.8098654130436589
1.8367149029368481,3.317291641021457,1.9522971141350889,1.567744826200077,1.3151555765339848,1.4655223765272032
1.368224711608812,2.8698398059854915,1.238112719487389,1.8392654867705076,2.1227824890897264,1.831460635069478
1.517795449116729,2.6074472639901605,1.5963309801941419,1.5317943514496457,1.5301529045987545,1.447516828579932
1.7320795394530608,3.3991331789564265,1.8048597587772681,2.3381862276479963,1.4042656356450285,2.074085313694205
1.2139591045040847,4.700866133742363,2.3767685840113155,2.756323921564938,1.3470172603167951,1.2743200673486956
3.048804992181161,3.3134649275218377,2.960600522053344,1.6674033974802789,1.3776910693483457,1.4577753607511068
2.1755356337852785,2.6826014894646044,1.3606277349870415,2.1585434861315647,1.5394421150592812,2.1208575029416568
1.727891166648486,2.5483003932392494,2.307442576299171,1.6007499152692088,2.222800749303888,1.4815189129614252
1.722687185156871,3.4218301575842394,2.780763736896742,1.934627354035012,1.6160355003956581,1.972453162463614
1.4747507977016538,3.135484553660443,2.0804490880042055,2.43465159330517,2.033919626798965,1.7687771791469873
1.4636295886512407,2.144110815859069,1.4228000206560345,1.9120251584697217,1.1300648063830903,2.2125004592673894
1.4306533271115887,5.235946617348982,1.7425481786201362,1.7956393307005978,1.3735812754608527,1.3621133656507587
1.2027026144188728,4.190256831913207,2.2300844661292434,1.4772753096338211,1.9735491719437959,1.9059090888255557
1.8451349412928193,3.078368610200416,2.365801010826834,1.6210368311734697,1.7020238325073038,1.2379928989080458
1.612778053751909,2.988630710990498,1.7921327584407285,1.5635712945205502,1.5209206813728797,1.2534960672645454
2.310561215580121,3.4696856311536215,1.268972096704052,1.1675247667807398,1.778873953988448,1.8545338863896974
2.5779239017498887,3.095678877578092,1.8636852656023024,2.042212116810622,1.979183298748569,2.2925149601271553
1.4483193792556799,2.800177760354895,1.46124986566644,2.1206886540862033,1.633851477568951,2.1018376112368533
1.7309592312161555,4.048187352346888,1.3495739124387833,1.4149413937798325,1.4563186297979764,1.3295784822065078
2.6747474031085177,4.161970319443781,1.6411625509448486,1.8508579497652162,1.7002355736632857,2.147500817012558
1.9069152011641572,3.0850760410955838,2.524509022795525,1.7109262857381913,1.5709755578319944,1.32138767731754
1.7516062732890556,3.882768318175067,1.7614074047235693,1.3382431843410643,1.1870322217839846,2.354362583006515
1.9576230336675804,3.9545346207958367,2.4335074944498745,1.3569397630852607,1.6275950845472942,1.3398735383731852
1.1904082118475698,3.727790706650911,1.9149303505236812,2.3685881357857146,2.0137241217545716,1.7698171341489
1.8337166339748343,2.618497957976655,1.88667184751819,1.5096660580290666,1.1948421647940628,1.456387189219023
1.5128555332532234,2.485568365017142,1.591391946162299,1.4697756991494388,1.3010461646747244,2.178537050978886
2.7661613497717346,2.7795084030902726,2.1768693373792005,1.4796048402606,1.7805085909982559,1.4515568490832518
0.9870965434805471,2.6815970912232197,1.4292227748251602,1.4409124135112996,1.573872910435073,1.6866891531091228
2.487035079556604,3.0175376733469648,2.2353127562894093,1.6860987717866744,1.3387788533268759,1.660096147828149
2.796030394668361,2.9149339408261707,1.5640881311029238,2.3804584303137997,1.479650560270001,1.3882807528555121
1.9439910990344982,3.051930776581984,1.2647530938004827,1.8179505115723795,1.8646779611496491,1.7321536227801653
2.0322166952961993,4.065186714510212,1.5478887966375412,1.7428138951913053,1.5677792988416168,1.3275249108104465
2.9953320626179387,3.9888267723576543,2.0099897400843236,1.582459875206664,1.3134271795240724,1.8349707214550133
1.8654994775932838,2.431132168124717,1.3435000862383188,1.6247227054217523,1.5695942262532925,1.7763896250776812
2.319044613470969,2.5461300453705222,1.7137100523562718,1.7533844856787901,1.2310943461520285,1.349746271067762
2.624138772769828,3.0318519551272667,2.1254469792483843,2.198626945839474,1.7950683518231698,1.2301042718010509
1.1523757349780204,3.1765819144468526,1.673217565666269,2.3649398256164282,1.8001369828656832,1.3561054564971249
1.6831308965754352,3.066453748324717,1.6206043645077008,1.673073482270521,1.518420743227169,1.4940718904532457
2.3102163379914273,3.5291915822201037,2.0343490265857254,1.682339176380368,1.8265095261586795,2.3584109674586053
2.2099555331713217,4.427594905687454,2.085400346752374,1.4765214557592305,1.6382512710211525,1.3149750260633162
2.418064207906448,3.2731826992541095,1.7626539331885822,1.5807614652411655,2.069393212101486,2.309256167212702
1.478116490977926,2.6460160867456075,2.3448739764247133,1.8557966887049089,1.9322098657273847,1.6011980396786147
1.6836668412530256,2.117819762935972,1.8377785026452436,1.814853903329254,1.9699268052551402,1.7629009175380679
2.04729849425047,2.408640447180447,2.1641109525046214,1.8589160564383709,1.4831538737908905,1.6415664920472557
1.9743008140116676,2.118590128509238,1.899243549358859,2.0106991787924966,1.988899474386876,1.427589766096664
1.654751657015663,2.7056670730295855,2.1277268661994113,1.943427723244312,1.6754610895925603,2.3128522252189487
1.913670047701361,3.4888130052717776,1.2686985956864476,2.1060618805595075,1.772451324671486,1.7549632374238102
1.6467955387431155,4.144269989045335,1.511101005478403,2.2291103628476696,1.8733316542106,1.4361308056080717
3.0906279995403865,3.5750722870197853,1.6015814836052926,2.591931041644691,1.2128570764343005,1.5345808522144344
1.7226083219712958,3.2238425684943093,1.7336541778771826,2.0273814440539066,1.7524034691082113,1.315590019190658
3.688695269359804,3.3842505307035426,1.4338851231357688,1.9686885878593443,1.2508299932062565,1.932027827699357
1.8485231095527537,3.4075053212102495,1.5308745701114272,2.052058186623583,1.7016939998945124,1.574048966185816
1.6973884638705306,4.718170685562623,1.8668005831322727,2.3572134302004994,1.1952231580627848,1.3285688442814736
2.319847636556587,3.7809152360028992,2.467926808103059,1.1682153384294258,1.7024365215583253,1.2767203244258984
1.8712282774018554,3.5017998818266824,1.945180078256658,2.3742665388898927,1.8927828800347435,1.4604931680856583
2.109095823080066,3.5950996999193237,1.2438160696427258,1.9044471500832376,1.8994966140599476,2.0397633424289707
2.3011637013110704,3.5134277778532663,2.3307183166768817,1.823789623949185,1.9975932072495513,1.258809390289808
2.328060182584041,2.8937633715656994,2.263220812699987,2.1875323767993526,1.3542779836521708,2.170113373561443
1.8078167191175873,2.9036434217044085,3.183667464950691,2.10327035868424,1.970174975888146,1.2169929128255768
1.9069288407299791,2.731326896825009,2.4863409956057216,0.9099411411781533,1.5515944805594766,1.2839936539343362
1.8539797296440144,3.0129638013453164,1.4019460352332205,1.7953736506316513,2.396412149298915,1.8285789751479937
2.247439356260202,2.7387545418696635,1.9618829885591684,2.316744678658087,1.2797540360108972,1.9162445563621355
1.1073480161332812,4.003678856914499,2.1843715391883003,2.3531271274604815,1.314543793845499,1.5616089901087054
1.9889501973330057,2.321293178573229,2.386239969694375,1.9955987811611378,1.6947220448744078,1.3089961795266738
1.2704943635669748,2.666846456467521,2.189789376912204,1.9683003939213934,1.1777662966328977,1.9553389350879509
2.5766266111558718,3.012866554970557,1.8125870394457169,1.4159275491030323,1.648369038583025,2.7730972649752563
1.864830791799402,3.9080229056548306,1.8114255132098152,1.8273910565591474,1.5981924644760266,1.774484951548366
2.5805534982243508,2.694130322732295,1.9803944456207414,1.973109296052964,1.031212547733876,1.7113310009659641
2.0684843758638074,2.532474223227845,1.6447964029582596,1.4491254839815766,1.6297029848718176,1.4772224922327517
1.288730794843962,2.3513517206467553,2.493062641085784,1.9422209810196631,1.6103463378200706,1.484008135774237
1.2827606718733005,3.9840094560359485,2.424765013536489,2.1269166114011337,1.389507525620622,1.8700303237685494
1.795789709485806,2.8960701374534903,1.4671586845503328,2.1773425214149134,1.3159277812744565,1.8225417215042718
2.8470579192177317,3.005395673967652,1.7505839097976068,1.283996391494635,2.3084778497679,1.902679996222016
1.4496768901869426,3.3766899712275213,1.8072526059606042,1.1835536232757506,1.3794622216942847,1.805708142038243
1.4562313058697773,3.1511744474920103,1.8070629350110818,2.245863651294101,2.245497230368919,1.6858941085909995
1.7063131803471656,4.32519068991101,2.351559914282812,1.683688584685089,1.834779362161743,1.7445155471035163
2.0139092424572653,2.675334443867823,1.5045476647630063,2.426646516233288,1.5038992714878148,1.7214023745928158
1.5828442806172625,2.541507527270448,1.7021541572539336,2.0433917430047486,1.6567604156153375,2.2346126120808805
1.3033238092760424,2.7249179739893266,1.2214214212748,1.8777255093861411,1.5878308202216074,1.9534202382223045
1.3588492979721836,4.267952887464714,1.93581942857835,1.371364160418462,3.2063187317264785,1.7637197164935554
2.3709051273722546,2.845034728700747,1.9691910766207246,1.3591787337790098,1.6937001988189668,1.4665390967711653
1.6056665870473728,4.048752891361905,3.7040295347780554,1.3646935897492738,1.8158595303451617,2.362914144020894
2.0253953089412415,3.560025704341361,1.6944641263220495,1.532997787178498,1.322943403575018,1.4371864364344775
2.542929798372847,2.4849056252047435,1.9835334394174673,1.4272409018192473,1.53003090589733,1.2962943573840482
1.5869040667445384,4.500073044797822,1.644848586837861,2.472001663936797,1.8592120005985215,1.1916730820722092
1.458880647934804,3.4821795521326497,0.8809110344588885,2.5183014241556765,1.1887014198624088,1.582290703834044
1.4392154213714743,2.5272710398214886,1.9553214170766815,2.3087098714548633,1.8761056069297375,2.452939436897052
1.832625396591056,4.175534635981151,2.3903822169611812,1.8536831479151268,1.5550398299369341,1.7337345277646883
1.941031511842064,2.1455038511085274,2.037649889543507,2.050469672770342,1.7311040562943658,1.3527379518141716
1.8681811298545152,2.9802835591216867,1.4473445538678387,1.7168282872145715,1.521883419174491,1.7154811372603198
1.6265737537640375,2.4308110201781274,2.026278837198562,2.4519425704590603,1.8843771076052478,1.8558172309249572
2.022862697239785,3.835896673997395,2.399200277036403,1.5890552916004956,2.0279152557479505,1.4046337501705022
2.3407537443787034,3.4198278814080507,2.3124613763593347,1.1897964427990548,1.8162426469632924,1.6295660356432964
2.223873997180925,3.9907506486054376,1.8502835331820937,1.8855062457953171,1.6821373741524182,2.0176189666650792
2.03868303550182,3.735225164321262,1.9874904901263388,2.3370535977387052,1.2680454143563635,1.404322408276737
2.7597131296567787,3.3352724228681425,2.7327563569799453,1.6554334978071301,1.8151430860592799,1.4352361179980122
1.81351188653882,4.135653430596171,1.9312672218493718,1.6343373480629417,2.0010657717655467,1.7981660053832218
2.028982664231262,2.801005869925263,2.8926458150131107,1.6891816313712813,2.6014185270596184,1.1679841537709381
2.3036003870591966,2.6925066789082983,1.6831386659445977,1.8472696450542394,1.5726408822153,1.7937419111685518
1.7216851804536524,3.7463312359055942,1.5914734442081104,1.5134239745345142,1.9428063493143883,1.2878325043558785
2.7879451226488263,2.597532278200299,1.6145130306204267,1.6203364542041903,1.2326039786260752,1.7357971226573798
2.0025688242866284,3.6560875712682877,2.028458266197622,1.411725401104197,1.573739809517912,2.093294052131704
1.9162832872104443,4.226785639387332,2.028061429205286,1.502385721822422,1.3061419232245368,1.8839495759318274
2.4257954768152192,3.0311319081921706,1.4570998510619377,1.400285965530216,1.2025668750971867,1.4644588853025582
2.572181002113896,3.6653567704898404,1.9335349940517343,2.0165989684869383,1.866524671176387,1.9598568406750962
2.101011446790034,2.2162623232377836,1.4733130632187557,1.666510639443761,1.2275673753091334,1.5837393164213818
1.5679162726090805,3.478339106516346,2.053672417092921,1.9186422134643368,1.4324581706968917,1.3996611184329466
1.3660527234439026,3.247320555833192,1.9885567229698617,2.1198743138189884,2.135266540397664,1.9920156303228116
1.7506620986083885,2.762493012831222,1.6513079062453782,1.9250670424824636,1.6371104692421157,2.1990533204476663
1.5102902735753383,2.193492885531164,2.2757164291849095,2.1322580393667288,2.0601854951504848,1.504538100999067
1.6021273868763646,3.396544936508753,1.8987326130160413,2.5952915214970393,1.6970341615865163,1.968594977815962
1.8083806643956546,3.5367682272330696,1.9870005341669843,1.516439690080027,1.2960635070030737,1.4808602543900387
2.03206084465434,2.9104115652788205,2.143698060220122,1.5799605455665349,1.5541252349102024,1.9584872888138924
1.5254020492702576,3.1488215439367107,1.960854721958305,1.1871716713907379,1.230374709742055,1.7706780673533131
1.9751932052442236,3.5410770203588746,1.989718091929483,1.6289760188438265,2.0248137387967327,2.3152020602490087
2.212570222835732,3.0204182855394723,2.2558552179152067,1.3691256876317688,1.4069017125347445,2.075980152468052
1.9805895388317878,2.29076570843067,2.103739432427148,1.0302308906498634,1.885749676019439,1.4037756441889486
1.8883980000139924,2.9696823190297414,2.366512952893294,2.0898741838066943,2.975059529339076,1.444552363498526
1.1855745046470307,3.8810971471747324,1.6822256362643706,1.8002569619333328,1.7677034564389744,2.1102958006154022
2.043538616547862,3.8975271076852547,1.6947728503063049,1.9592495373173673,1.741599563984146,1.7514738799185026
1.4800079921753542,2.0464810127443145,1.5501048752165476,1.959092115531119,1.2765670404194058,1.5101263160978582
2.095945977660072,3.2082653860656833,2.0187597595493845,1.9382367181429212,1.4815852901959508,2.4131838102927254
1.4408141454525267,3.7427454549489783,1.0774164525394014,1.6733901830304219,1.5339641238448487,1.0746992629450296
1.472920199418847,2.8744537094058287,2.2814464735715165,1.9202656411247592,1.9075159826055503,1.490938927692401
2.0903668627725724,3.6805811573250526,2.0278996131158933,1.6111214658979496,1.2152130663338199,1.787408397473901
