Date,AAPL,MSFT,AMZN,GOOG
2023-01-23,141.6728117743155,240.728762962326,97.77999877929688,99.67866244471271
2023-01-24,141.51460969317372,239.5308298702917,98.08999633789062,99.25021170889296
2023-01-25,140.79299416676852,238.89267745232704,97.23999786376952,95.81267528301451
2023-01-26,142.59208020551668,243.8118893111936,99.48999786376952,97.21757756805296
2023-01-27,145.5378234459024,245.30434278619185,103.48999786376952,99.95764343614935
2023-01-30,143.8771557170406,241.1509711328646,101.73999786376952,97.93498134212356
2023-01-31,142.68105066516867,243.45840142159705,103.3499984741211,98.52284288248823
2023-02-01,144.9249754734958,250.55740584151195,106.23999786376952,100.82451016647552
2023-02-02,149.44244157391893,259.8951592726371,114.0,107.46044099231362
2023-02-03,155.57119313377925,259.4140470711342,108.77999877929688,107.42058950445696
2023-02-06,151.34039430836512,253.62090480368727,103.9499969482422,103.98305352700574
2023-02-07,153.44587898676582,263.9012071647271,102.41000366210938,107.78924821757865
2023-02-08,152.80338188493596,271.74649858000214,102.66999816894533,102.76745728027592
2023-02-09,152.55622581029445,269.0168568866588,101.77999877929688,99.66868866789684
2023-02-10,149.82902644753565,259.3060410675332,98.81999969482422,96.40053486436466
2023-02-13,152.71985991539307,269.6256724767286,99.68000030517578,94.85613001345358
2023-02-14,152.23477233256068,269.9889205644407,100.91999816894533,94.50740446777245
2023-02-15,153.94749097395436,266.4915975640465,101.16999816894533,96.76920916002284
2023-02-16,154.76917536637723,262.56403597864954,100.62999725341795,97.32717622276208
2023-02-17,151.47245120963535,256.0181152654841,97.94000244140624,95.21482955051388
2023-02-20,151.47245120963535,256.0181152654841,97.94000244140624,95.21482955051388
2023-02-21,149.7894107206676,251.49015281418252,95.61000061035156,92.76372383007642
2023-02-22,148.4528887502369,250.3581605488801,97.01000213623048,91.7772996668387
2023-02-23,148.83900369928494,252.81898748724595,96.43000030517578,91.6079170048575
2023-02-24,145.7204732771764,247.07043006861863,94.13999938964844,89.56532439525338
2023-02-27,147.6806809778149,248.8619509386829,94.77999877929688,89.8343483380739
2023-02-28,147.59158785522064,247.5527826462789,94.69000244140624,90.90048283015722
2023-03-01,145.76003585720164,247.00155414367043,94.68000030517578,90.70120089545082
2023-03-02,145.24524759786468,247.4641947437664,92.2300033569336,91.94668916230972
2023-03-03,149.6013130753249,251.61809409992225,94.94000244140624,93.39144992442412
2023-03-06,154.73949959731118,256.04764510840005,96.5500030517578,95.62335442791785
2023-03-07,152.49217281957698,253.65569949180863,95.08999633789062,95.32444073148584
2023-03-08,151.93775035888638,250.5550103422117,94.16999816894533,95.61339135052926
2023-03-09,152.99704649679572,255.4964408984901,96.20999908447266,95.18494638161611
2023-03-10,149.43299026055394,248.8324092868265,93.56999969482422,92.45484457781508
2023-03-13,151.6110378452132,253.87225680008143,94.0199966430664,92.23563992279024
2023-03-14,151.86843881288326,256.9827685172578,95.06999969482422,94.01916778062532
2023-03-15,151.71993837140982,262.3081199500826,96.66999816894533,96.57989342190083
2023-03-16,154.89788610113325,272.23026506647096,100.98999786376952,100.82450957423217
2023-03-17,155.17511745555203,278.89429618396935,100.66000366210938,102.46853956549562
2023-03-20,156.24431116818113,273.13591766100586,98.4800033569336,101.38248509019448
